Date,Time,CP.RM103,GT_CP.RM103,CP.RM105,GT_CP.RM105,CP.RM106,GT_CP.RM106,CP.RM108,GT_CP.RM108,CP.RM109,GT_CP.RM109
5/2/2016,20:35:00,373.96,2,384.71,2,480.07,3,572.56,3,394.75,2
5/3/2016,20:35:00,394.03,2,505.88,3,398.34,2,390.45,2,398.34,2
5/4/2016,20:35:00,462.86,3,385.43,2,409.81,3,555.35,3,399.05,2
5/5/2016,20:35:00,388.3,2,386.15,2,455.69,3,407.66,3,403.36,3
5/6/2016,20:35:00,385.43,2,458.56,3,473.62,3,437.05,3,422.71,3
5/7/2016,20:35:00,362.49,2,475.05,3,450.67,3,419.85,3,396.19,2
5/8/2016,20:35:00,348.87,2,363.21,2,424.15,3,401.2,3,380.41,2
5/9/2016,20:35:00,381.85,2,391.17,2,426.3,3,591.2,3,400.49,3
5/10/2016,20:35:00,381.13,2,396.19,2,472.9,3,419.85,3,404.07,3
5/11/2016,20:35:00,455.69,3,523.09,3,390.45,2,482.22,3,434.18,3
5/12/2016,20:35:00,424.15,3,373.24,2,436.33,3,391.17,2,392.6,2
5/13/2016,20:35:00,366.79,2,490.82,3,454.26,3,402.64,3,425.58,3
5/14/2016,20:35:00,396.19,2,398.34,2,505.16,3,530.97,3,435.62,3
5/15/2016,20:35:00,422,3,424.86,3,544.59,3,613.42,4,469.31,3
5/16/2016,20:35:00,399.05,2,396.19,2,430.6,3,564.67,3,454.26,3
5/17/2016,20:35:00,386.15,2,390.45,2,419.13,3,404.79,3,411.24,3
5/18/2016,20:35:00,496.56,3,516.63,3,488.67,3,474.33,3,418.41,3
5/19/2016,20:35:00,373.96,2,381.85,2,431.32,3,401.92,3,414.83,3
5/20/2016,20:35:00,371.09,2,382.56,2,381.85,2,392.6,2,399.05,2
5/21/2016,20:35:00,375.39,2,388.3,2,435.62,3,505.88,3,402.64,3
5/22/2016,20:35:00,368.94,2,386.87,2,449.96,3,458.56,3,403.36,3
5/2/2016,20:40:00,373.96,2,380.41,2,479.35,3,545.31,3,391.17,2
5/3/2016,20:40:00,395.47,2,504.45,3,388.3,2,387.58,2,396.9,2
5/4/2016,20:40:00,463.58,3,387.58,2,402.64,3,549.61,3,397.62,2
5/5/2016,20:40:00,386.87,2,384,2,449.96,3,404.79,3,404.07,3
5/6/2016,20:40:00,385.43,2,457.84,3,477.2,3,439.2,3,424.15,3
5/7/2016,20:40:00,361.77,2,468.6,3,452.82,3,434.18,3,396.19,2
5/8/2016,20:40:00,349.58,2,364.64,2,426.3,3,404.79,3,380.41,2
5/9/2016,20:40:00,379.7,2,387.58,2,428.45,3,589.04,3,401.2,3
5/10/2016,20:40:00,384,2,399.05,2,473.62,3,417.69,3,405.51,3
5/11/2016,20:40:00,459.28,3,525.95,3,392.6,2,460.71,3,439.92,3
5/12/2016,20:40:00,423.43,3,373.96,2,438.49,3,389.73,2,391.88,2
5/13/2016,20:40:00,366.79,2,490.82,3,454.26,3,403.36,3,425.58,3
5/14/2016,20:40:00,396.9,2,398.34,2,507.31,3,528.1,3,435.62,3
5/15/2016,20:40:00,422.71,3,425.58,3,541.73,3,594.78,3,470.03,3
5/16/2016,20:40:00,399.05,2,392.6,2,419.85,3,576.14,3,449.24,3
5/17/2016,20:40:00,384,2,389.73,2,420.56,3,403.36,3,409.81,3
5/18/2016,20:40:00,496.56,3,517.35,3,457.84,3,453.54,3,418.41,3
5/19/2016,20:40:00,372.53,2,379.7,2,429.88,3,398.34,2,414.83,3
5/20/2016,20:40:00,371.09,2,381.13,2,384,2,392.6,2,399.05,2
5/21/2016,20:40:00,376.83,2,389.02,2,436.33,3,504.45,3,402.64,3
5/22/2016,20:40:00,370.38,2,387.58,2,447.09,3,452.82,3,402.64,3
5/2/2016,20:45:00,373.96,2,380.41,2,475.05,3,512.33,3,391.88,2
5/3/2016,20:45:00,395.47,2,502.29,3,387.58,2,387.58,2,396.9,2
5/4/2016,20:45:00,459.99,3,388.3,2,394.75,2,518.07,3,399.77,2
5/5/2016,20:45:00,386.87,2,381.13,2,447.81,3,401.92,3,403.36,3
5/6/2016,20:45:00,385.43,2,456.41,3,480.07,3,439.92,3,425.58,3
5/7/2016,20:45:00,363.21,2,465.01,3,455.69,3,440.64,3,398.34,2
5/8/2016,20:45:00,351.73,2,363.92,2,430.6,3,409.81,3,381.13,2
5/9/2016,20:45:00,381.85,2,387.58,2,425.58,3,591.91,3,397.62,2
5/10/2016,20:45:00,384.71,2,399.05,2,467.16,3,413.39,3,405.51,3
5/11/2016,20:45:00,458.56,3,530.26,3,398.34,2,443.5,3,444.22,3
5/12/2016,20:45:00,422.71,3,375.39,2,438.49,3,389.73,2,392.6,2
5/13/2016,20:45:00,366.79,2,492.97,3,456.41,3,404.07,3,424.15,3
5/14/2016,20:45:00,394.03,2,398.34,2,507.31,3,532.41,3,437.05,3
5/15/2016,20:45:00,425.58,3,424.15,3,538.14,3,580.44,3,467.16,3
5/16/2016,20:45:00,396.9,2,391.88,2,411.96,3,563.95,3,447.81,3
5/17/2016,20:45:00,384,2,386.15,2,420.56,3,401.92,3,411.24,3
5/18/2016,20:45:00,494.41,3,516.63,3,437.05,3,434.18,3,416.26,3
5/19/2016,20:45:00,372.53,2,379.7,2,427.73,3,398.34,2,411.96,3
5/20/2016,20:45:00,371.09,2,381.85,2,385.43,2,394.03,2,401.92,3
5/21/2016,20:45:00,374.68,2,388.3,2,438.49,3,508.75,3,404.79,3
5/22/2016,20:45:00,373.24,2,389.02,2,446.37,3,444.22,3,404.07,3
5/2/2016,20:50:00,375.39,2,376.11,2,474.33,3,483.65,3,391.88,2
5/3/2016,20:50:00,394.75,2,504.45,3,381.85,2,385.43,2,396.19,2
5/4/2016,20:50:00,459.28,3,387.58,2,392.6,2,490.82,3,399.05,2
5/5/2016,20:50:00,384,2,381.85,2,451.39,3,400.49,3,404.07,3
5/6/2016,20:50:00,386.87,2,459.28,3,478.63,3,442.07,3,429.88,3
5/7/2016,20:50:00,365.36,2,469.31,3,455.69,3,443.5,3,396.9,2
5/8/2016,20:50:00,348.15,2,364.64,2,429.88,3,407.66,3,379.7,2
5/9/2016,20:50:00,381.13,2,385.43,2,419.85,3,581.88,3,399.05,2
5/10/2016,20:50:00,388.3,2,399.77,2,465.01,3,411.96,3,406.94,3
5/11/2016,20:50:00,458.56,3,538.86,3,400.49,3,429.88,3,447.09,3
5/12/2016,20:50:00,424.15,3,375.39,2,434.18,3,390.45,2,393.32,2
5/13/2016,20:50:00,369.66,2,495.84,3,457.84,3,404.07,3,424.86,3
5/14/2016,20:50:00,395.47,2,401.2,3,509.46,3,554.63,3,438.49,3
5/15/2016,20:50:00,425.58,3,426.3,3,534.56,3,565.39,3,467.16,3
5/16/2016,20:50:00,396.9,2,391.17,2,406.22,3,535.99,3,444.94,3
5/17/2016,20:50:00,383.28,2,384,2,416.26,3,401.92,3,409.81,3
5/18/2016,20:50:00,495.84,3,513.05,3,423.43,3,421.28,3,416.26,3
5/19/2016,20:50:00,371.09,2,378.26,2,425.58,3,396.19,2,412.68,3
5/20/2016,20:50:00,373.24,2,381.13,2,384.71,2,394.03,2,399.77,2
5/21/2016,20:50:00,376.83,2,389.02,2,437.05,3,508.75,3,404.07,3
5/22/2016,20:50:00,375.39,2,388.3,2,444.22,3,440.64,3,404.79,3
5/2/2016,20:55:00,374.68,2,376.11,2,468.6,3,459.28,3,389.73,2
5/3/2016,20:55:00,395.47,2,508.75,3,376.11,2,386.87,2,395.47,2
5/4/2016,20:55:00,455.69,3,386.15,2,386.15,2,469.31,3,400.49,3
5/5/2016,20:55:00,381.85,2,380.41,2,457.84,3,399.77,2,404.07,3
5/6/2016,20:55:00,386.15,2,457.13,3,484.37,3,446.37,3,427.01,3
5/7/2016,20:55:00,364.64,2,482.22,3,458.56,3,443.5,3,399.05,2
5/8/2016,20:55:00,351.02,2,366.79,2,430.6,3,407.66,3,380.41,2
5/9/2016,20:55:00,381.85,2,384,2,413.39,3,559.65,3,399.05,2
5/10/2016,20:55:00,388.3,2,400.49,3,462.86,3,406.94,3,405.51,3
5/11/2016,20:55:00,459.28,3,543.16,3,400.49,3,421.28,3,449.24,3
5/12/2016,20:55:00,425.58,3,376.11,2,432.03,3,389.73,2,397.62,2
5/13/2016,20:55:00,368.22,2,496.56,3,457.84,3,407.66,3,425.58,3
5/14/2016,20:55:00,394.75,2,399.77,2,510.9,3,557.5,3,435.62,3
5/15/2016,20:55:00,425.58,3,424.15,3,533.84,3,556.07,3,467.88,3
5/16/2016,20:55:00,396.9,2,386.15,2,401.92,3,502.29,3,442.07,3
5/17/2016,20:55:00,384,2,381.85,2,410.52,3,399.77,2,408.37,3
5/18/2016,20:55:00,495.84,3,510.9,3,413.39,3,412.68,3,416.26,3
5/19/2016,20:55:00,370.38,2,378.26,2,426.3,3,395.47,2,409.81,3
5/20/2016,20:55:00,371.09,2,381.85,2,385.43,2,393.32,2,399.77,2
5/21/2016,20:55:00,376.83,2,389.02,2,439.92,3,508.75,3,404.79,3
5/22/2016,20:55:00,377.55,2,391.17,2,446.37,3,437.05,3,401.92,3
5/2/2016,21:00:00,376.11,2,373.96,2,460.71,3,442.07,3,389.73,2
5/3/2016,21:00:00,394.03,2,508.75,3,373.24,2,385.43,2,396.19,2
5/4/2016,21:00:00,455.69,3,384.71,2,385.43,2,452.82,3,399.77,2
5/5/2016,21:00:00,381.13,2,380.41,2,459.28,3,396.9,2,404.79,3
5/6/2016,21:00:00,386.87,2,454.26,3,483.65,3,450.67,3,431.32,3
5/7/2016,21:00:00,367.51,2,489.39,3,459.99,3,440.64,3,399.05,2
5/8/2016,21:00:00,351.02,2,366.07,2,430.6,3,405.51,3,378.98,2
5/9/2016,21:00:00,381.85,2,384.71,2,405.51,3,525.24,3,398.34,2
5/10/2016,21:00:00,387.58,2,399.77,2,465.73,3,405.51,3,406.22,3
5/11/2016,21:00:00,459.28,3,550.33,3,406.94,3,413.39,3,452.82,3
5/12/2016,21:00:00,431.32,3,378.98,2,433.47,3,391.88,2,401.2,3
5/13/2016,21:00:00,367.51,2,496.56,3,460.71,3,406.94,3,424.86,3
5/14/2016,21:00:00,394.03,2,397.62,2,510.18,3,552.48,3,438.49,3
5/15/2016,21:00:00,424.15,3,423.43,3,533.12,3,550.33,3,467.88,3
5/16/2016,21:00:00,397.62,2,386.87,2,400.49,3,472.9,3,439.92,3
5/17/2016,21:00:00,382.56,2,381.85,2,409.81,3,398.34,2,404.79,3
5/18/2016,21:00:00,488.67,3,514.48,3,408.37,3,406.94,3,415.54,3
5/19/2016,21:00:00,371.81,2,377.55,2,427.01,3,394.75,2,411.24,3
5/20/2016,21:00:00,371.81,2,382.56,2,386.87,2,394.75,2,399.05,2
5/21/2016,21:00:00,377.55,2,389.02,2,440.64,3,509.46,3,406.22,3
5/22/2016,21:00:00,376.83,2,391.17,2,444.22,3,433.47,3,402.64,3
5/2/2016,21:05:00,378.98,2,373.96,2,444.22,3,429.17,3,391.88,2
5/3/2016,21:05:00,392.6,2,508.03,3,375.39,2,384.71,2,396.9,2
5/4/2016,21:05:00,463.58,3,384.71,2,389.02,2,441.35,3,401.92,3
5/5/2016,21:05:00,380.41,2,381.85,2,459.28,3,398.34,2,404.79,3
5/6/2016,21:05:00,386.87,2,452.82,3,485.8,3,452.82,3,432.03,3
5/7/2016,21:05:00,368.22,2,492.26,3,460.71,3,439.2,3,397.62,2
5/8/2016,21:05:00,350.3,2,365.36,2,431.32,3,402.64,3,381.13,2
5/9/2016,21:05:00,381.85,2,386.87,2,399.05,2,498.71,3,398.34,2
5/10/2016,21:05:00,389.73,2,399.05,2,462.15,3,404.79,3,404.79,3
5/11/2016,21:05:00,460.71,3,517.35,3,410.52,3,408.37,3,448.52,3
5/12/2016,21:05:00,440.64,3,384.71,2,436.33,3,396.19,2,404.07,3
5/13/2016,21:05:00,367.51,2,493.69,3,462.86,3,407.66,3,427.01,3
5/14/2016,21:05:00,393.32,2,399.05,2,508.03,3,550.33,3,438.49,3
5/15/2016,21:05:00,424.15,3,424.86,3,533.12,3,551.05,3,466.45,3
5/16/2016,21:05:00,396.19,2,386.87,2,392.6,2,446.37,3,436.33,3
5/17/2016,21:05:00,384,2,381.13,2,410.52,3,396.19,2,408.37,3
5/18/2016,21:05:00,488.67,3,515.92,3,404.79,3,404.79,3,416.26,3
5/19/2016,21:05:00,371.09,2,379.7,2,421.28,3,394.03,2,410.52,3
5/20/2016,21:05:00,373.24,2,383.28,2,389.02,2,394.03,2,399.05,2
5/21/2016,21:05:00,377.55,2,389.02,2,440.64,3,508.75,3,406.22,3
5/22/2016,21:05:00,376.11,2,391.17,2,443.5,3,430.6,3,403.36,3
5/2/2016,21:10:00,377.55,2,374.68,2,424.15,3,419.13,3,389.02,2
5/3/2016,21:10:00,390.45,2,503.73,3,372.53,2,385.43,2,396.19,2
5/4/2016,21:10:00,463.58,3,384.71,2,388.3,2,431.32,3,399.05,2
5/5/2016,21:10:00,378.98,2,383.28,2,460.71,3,396.19,2,401.92,3
5/6/2016,21:10:00,387.58,2,451.39,3,486.52,3,454.26,3,434.18,3
5/7/2016,21:10:00,370.38,2,488.67,3,461.43,3,436.33,3,401.2,3
5/8/2016,21:10:00,350.3,2,366.07,2,431.32,3,401.2,3,378.26,2
5/9/2016,21:10:00,379.7,2,389.02,2,396.9,2,477.2,3,396.9,2
5/10/2016,21:10:00,390.45,2,398.34,2,459.28,3,401.92,3,404.07,3
5/11/2016,21:10:00,463.58,3,481.5,3,417.69,3,406.22,3,444.22,3
5/12/2016,21:10:00,443.5,3,386.15,2,436.33,3,396.9,2,404.79,3
5/13/2016,21:10:00,369.66,2,492.97,3,464.3,3,408.37,3,424.15,3
5/14/2016,21:10:00,395.47,2,399.77,2,504.45,3,543.88,3,440.64,3
5/15/2016,21:10:00,423.43,3,424.15,3,535.99,3,549.61,3,466.45,3
5/16/2016,21:10:00,394.03,2,388.3,2,384.71,2,428.45,3,436.33,3
5/17/2016,21:10:00,382.56,2,382.56,2,405.51,3,396.19,2,409.09,3
5/18/2016,21:10:00,489.39,3,511.61,3,398.34,2,401.92,3,414.83,3
5/19/2016,21:10:00,369.66,2,377.55,2,419.85,3,395.47,2,409.81,3
5/20/2016,21:10:00,373.96,2,383.28,2,389.73,2,394.75,2,399.77,2
5/21/2016,21:10:00,376.83,2,389.02,2,442.07,3,505.88,3,406.94,3
5/22/2016,21:10:00,374.68,2,390.45,2,444.94,3,426.3,3,403.36,3
5/2/2016,21:15:00,377.55,2,375.39,2,406.94,3,413.39,3,389.02,2
5/3/2016,21:15:00,388.3,2,493.69,3,368.22,2,384.71,2,396.19,2
5/4/2016,21:15:00,452.82,3,382.56,2,389.73,2,422.71,3,399.77,2
5/5/2016,21:15:00,378.26,2,382.56,2,459.28,3,395.47,2,405.51,3
5/6/2016,21:15:00,387.58,2,449.24,3,489.39,3,452.82,3,433.47,3
5/7/2016,21:15:00,371.09,2,484.37,3,463.58,3,434.18,3,403.36,3
5/8/2016,21:15:00,351.73,2,366.07,2,432.03,3,398.34,2,381.13,2
5/9/2016,21:15:00,379.7,2,386.15,2,392.6,2,459.99,3,399.77,2
5/10/2016,21:15:00,389.73,2,396.19,2,455.69,3,401.92,3,404.79,3
5/11/2016,21:15:00,459.99,3,452.11,3,421.28,3,401.92,3,439.2,3
5/12/2016,21:15:00,444.94,3,386.87,2,438.49,3,397.62,2,409.09,3
5/13/2016,21:15:00,370.38,2,492.97,3,467.88,3,411.24,3,424.15,3
5/14/2016,21:15:00,393.32,2,398.34,2,503.73,3,541.01,3,440.64,3
5/15/2016,21:15:00,420.56,3,424.15,3,535.27,3,541.01,3,462.86,3
5/16/2016,21:15:00,394.03,2,388.3,2,381.13,2,416.98,3,435.62,3
5/17/2016,21:15:00,383.28,2,383.28,2,399.77,2,395.47,2,406.94,3
5/18/2016,21:15:00,485.09,3,479.35,3,396.9,2,399.77,2,414.11,3
5/19/2016,21:15:00,368.22,2,378.98,2,419.13,3,394.75,2,409.09,3
5/20/2016,21:15:00,372.53,2,383.28,2,389.73,2,396.19,2,398.34,2
5/21/2016,21:15:00,374.68,2,391.17,2,441.35,3,503.01,3,407.66,3
5/22/2016,21:15:00,375.39,2,390.45,2,442.07,3,425.58,3,402.64,3
5/2/2016,21:20:00,375.39,2,376.11,2,398.34,2,407.66,3,388.3,2
5/3/2016,21:20:00,385.43,2,487.96,3,366.79,2,383.28,2,394.75,2
5/4/2016,21:20:00,431.32,3,382.56,2,388.3,2,416.98,3,400.49,3
5/5/2016,21:20:00,377.55,2,379.7,2,457.84,3,393.32,2,404.07,3
5/6/2016,21:20:00,388.3,2,445.66,3,490.82,3,452.82,3,436.33,3
5/7/2016,21:20:00,371.81,2,482.94,3,465.01,3,432.75,3,401.92,3
5/8/2016,21:20:00,350.3,2,365.36,2,430.6,3,399.05,2,379.7,2
5/9/2016,21:20:00,380.41,2,383.28,2,384,2,444.22,3,398.34,2
5/10/2016,21:20:00,389.73,2,394.75,2,456.41,3,401.92,3,405.51,3
5/11/2016,21:20:00,437.05,3,433.47,3,421.28,3,399.77,2,434.18,3
5/12/2016,21:20:00,444.22,3,386.87,2,442.79,3,396.9,2,405.51,3
5/13/2016,21:20:00,369.66,2,492.97,3,466.45,3,413.39,3,427.01,3
5/14/2016,21:20:00,394.03,2,399.77,2,500.86,3,533.84,3,441.35,3
5/15/2016,21:20:00,421.28,3,424.86,3,533.12,3,530.26,3,462.15,3
5/16/2016,21:20:00,391.17,2,388.3,2,377.55,2,410.52,3,434.9,3
5/17/2016,21:20:00,381.13,2,382.56,2,393.32,2,393.32,2,409.09,3
5/18/2016,21:20:00,472.18,3,453.54,3,395.47,2,396.9,2,410.52,3
5/19/2016,21:20:00,369.66,2,378.26,2,417.69,3,391.88,2,409.09,3
5/20/2016,21:20:00,371.81,2,383.28,2,389.73,2,393.32,2,400.49,3
5/21/2016,21:20:00,377.55,2,389.73,2,442.79,3,498.71,3,409.09,3
5/22/2016,21:20:00,375.39,2,389.73,2,442.07,3,424.15,3,404.07,3
5/2/2016,21:25:00,373.96,2,378.98,2,388.3,2,404.07,3,389.73,2
5/3/2016,21:25:00,383.28,2,485.8,3,365.36,2,384,2,396.19,2
5/4/2016,21:25:00,405.51,3,381.85,2,385.43,2,413.39,3,401.2,3
5/5/2016,21:25:00,378.26,2,381.13,2,459.28,3,394.03,2,404.79,3
5/6/2016,21:25:00,390.45,2,446.37,3,493.69,3,452.82,3,437.05,3
5/7/2016,21:25:00,373.24,2,479.35,3,464.3,3,429.88,3,403.36,3
5/8/2016,21:25:00,351.73,2,366.79,2,429.17,3,397.62,2,378.98,2
5/9/2016,21:25:00,376.83,2,382.56,2,378.26,2,436.33,3,397.62,2
5/10/2016,21:25:00,389.73,2,396.19,2,459.99,3,400.49,3,406.22,3
5/11/2016,21:25:00,415.54,3,422,3,428.45,3,399.05,2,430.6,3
5/12/2016,21:25:00,443.5,3,384.71,2,439.92,3,396.19,2,406.94,3
5/13/2016,21:25:00,367.51,2,492.97,3,467.88,3,414.83,3,425.58,3
5/14/2016,21:25:00,394.03,2,401.92,3,499.43,3,527.39,3,442.07,3
5/15/2016,21:25:00,421.28,3,424.15,3,534.56,3,528.82,3,464.3,3
5/16/2016,21:25:00,389.73,2,389.02,2,376.11,2,406.22,3,435.62,3
5/17/2016,21:25:00,378.26,2,381.85,2,384.71,2,391.88,2,404.07,3
5/18/2016,21:25:00,456.41,3,437.05,3,392.6,2,398.34,2,412.68,3
5/19/2016,21:25:00,368.94,2,377.55,2,418.41,3,392.6,2,410.52,3
5/20/2016,21:25:00,373.24,2,384,2,389.73,2,395.47,2,399.05,2
5/21/2016,21:25:00,376.83,2,389.73,2,443.5,3,490.82,3,409.81,3
5/22/2016,21:25:00,373.96,2,390.45,2,439.92,3,422.71,3,402.64,3
5/2/2016,21:30:00,373.24,2,379.7,2,384.71,2,401.92,3,388.3,2
5/3/2016,21:30:00,383.28,2,484.37,3,362.49,2,385.43,2,396.9,2
5/4/2016,21:30:00,389.02,2,382.56,2,385.43,2,407.66,3,400.49,3
5/5/2016,21:30:00,376.83,2,381.13,2,457.13,3,394.75,2,400.49,3
5/6/2016,21:30:00,389.73,2,443.5,3,494.41,3,449.96,3,439.2,3
5/7/2016,21:30:00,371.81,2,476.48,3,463.58,3,425.58,3,403.36,3
5/8/2016,21:30:00,351.73,2,364.64,2,430.6,3,398.34,2,381.13,2
5/9/2016,21:30:00,375.39,2,381.85,2,373.24,2,424.86,3,396.19,2
5/10/2016,21:30:00,389.02,2,395.47,2,459.99,3,401.2,3,406.94,3
5/11/2016,21:30:00,404.07,3,411.96,3,427.73,3,396.19,2,427.73,3
5/12/2016,21:30:00,443.5,3,382.56,2,438.49,3,397.62,2,404.79,3
5/13/2016,21:30:00,369.66,2,494.41,3,467.16,3,414.83,3,425.58,3
5/14/2016,21:30:00,393.32,2,401.2,3,500.14,3,523.09,3,441.35,3
5/15/2016,21:30:00,419.85,3,425.58,3,535.27,3,525.24,3,461.43,3
5/16/2016,21:30:00,388.3,2,388.3,2,376.83,2,404.79,3,434.18,3
5/17/2016,21:30:00,377.55,2,385.43,2,382.56,2,390.45,2,405.51,3
5/18/2016,21:30:00,439.92,3,422.71,3,392.6,2,394.75,2,411.24,3
5/19/2016,21:30:00,368.22,2,378.26,2,416.98,3,392.6,2,410.52,3
5/20/2016,21:30:00,371.81,2,382.56,2,391.17,2,394.75,2,400.49,3
5/21/2016,21:30:00,376.11,2,389.02,2,441.35,3,483.65,3,408.37,3
5/22/2016,21:30:00,372.53,2,388.3,2,439.92,3,420.56,3,404.07,3
5/2/2016,21:35:00,371.81,2,379.7,2,378.26,2,398.34,2,390.45,2
5/3/2016,21:35:00,381.13,2,482.94,3,361.06,2,381.13,2,393.32,2
5/4/2016,21:35:00,380.41,2,381.13,2,386.15,2,405.51,3,398.34,2
5/5/2016,21:35:00,375.39,2,380.41,2,456.41,3,394.03,2,404.07,3
5/6/2016,21:35:00,391.17,2,443.5,3,497.28,3,448.52,3,439.2,3
5/7/2016,21:35:00,372.53,2,471.47,3,467.16,3,425.58,3,401.92,3
5/8/2016,21:35:00,350.3,2,364.64,2,430.6,3,396.9,2,381.85,2
5/9/2016,21:35:00,374.68,2,381.85,2,369.66,2,419.13,3,394.75,2
5/10/2016,21:35:00,390.45,2,398.34,2,459.28,3,402.64,3,406.22,3
5/11/2016,21:35:00,398.34,2,405.51,3,427.73,3,394.75,2,424.15,3
5/12/2016,21:35:00,443.5,3,380.41,2,440.64,3,396.9,2,404.07,3
5/13/2016,21:35:00,367.51,2,500.86,3,467.16,3,415.54,3,424.86,3
5/14/2016,21:35:00,394.75,2,402.64,3,496.56,3,516.63,3,441.35,3
5/15/2016,21:35:00,419.85,3,424.86,3,536.71,3,520.93,3,462.15,3
5/16/2016,21:35:00,386.87,2,389.02,2,378.26,2,401.2,3,431.32,3
5/17/2016,21:35:00,377.55,2,386.87,2,378.26,2,392.6,2,404.79,3
5/18/2016,21:35:00,418.41,3,412.68,3,391.88,2,394.03,2,409.81,3
5/19/2016,21:35:00,368.22,2,378.26,2,416.98,3,391.88,2,407.66,3
5/20/2016,21:35:00,372.53,2,385.43,2,393.32,2,394.75,2,400.49,3
5/21/2016,21:35:00,377.55,2,391.17,2,440.64,3,477.2,3,407.66,3
5/22/2016,21:35:00,374.68,2,389.02,2,440.64,3,422.71,3,404.07,3
5/2/2016,21:40:00,372.53,2,381.85,2,374.68,2,399.05,2,391.88,2
5/3/2016,21:40:00,380.41,2,481.5,3,360.34,2,383.28,2,393.32,2
5/4/2016,21:40:00,371.09,2,380.41,2,384.71,2,401.2,3,394.75,2
5/5/2016,21:40:00,375.39,2,381.13,2,459.28,3,391.88,2,402.64,3
5/6/2016,21:40:00,390.45,2,443.5,3,500.86,3,447.09,3,442.07,3
5/7/2016,21:40:00,373.24,2,464.3,3,465.73,3,422.71,3,404.07,3
5/8/2016,21:40:00,350.3,2,365.36,2,427.73,3,396.19,2,380.41,2
5/9/2016,21:40:00,371.81,2,381.13,2,368.22,2,414.83,3,395.47,2
5/10/2016,21:40:00,391.17,2,399.05,2,462.15,3,404.79,3,409.09,3
5/11/2016,21:40:00,396.19,2,404.79,3,427.73,3,394.75,2,421.28,3
5/12/2016,21:40:00,444.94,3,379.7,2,442.07,3,396.9,2,401.2,3
5/13/2016,21:40:00,369.66,2,503.01,3,466.45,3,413.39,3,425.58,3
5/14/2016,21:40:00,395.47,2,402.64,3,495.84,3,510.9,3,439.2,3
5/15/2016,21:40:00,418.41,3,424.15,3,534.56,3,513.05,3,459.28,3
5/16/2016,21:40:00,384.71,2,389.02,2,379.7,2,402.64,3,426.3,3
5/17/2016,21:40:00,376.11,2,385.43,2,376.83,2,391.88,2,404.07,3
5/18/2016,21:40:00,402.64,3,407.66,3,389.73,2,394.03,2,408.37,3
5/19/2016,21:40:00,368.22,2,377.55,2,416.26,3,391.88,2,408.37,3
5/20/2016,21:40:00,372.53,2,385.43,2,392.6,2,394.75,2,399.05,2
5/21/2016,21:40:00,374.68,2,391.17,2,439.2,3,471.47,3,408.37,3
5/22/2016,21:40:00,374.68,2,389.73,2,437.77,3,419.85,3,404.07,3
5/2/2016,21:45:00,371.81,2,382.56,2,372.53,2,396.9,2,390.45,2
5/3/2016,21:45:00,380.41,2,470.75,3,358.9,2,382.56,2,391.88,2
5/4/2016,21:45:00,368.22,2,381.13,2,384,2,399.05,2,396.9,2
5/5/2016,21:45:00,376.83,2,381.13,2,464.3,3,392.6,2,402.64,3
5/6/2016,21:45:00,389.73,2,442.79,3,503.73,3,446.37,3,441.35,3
5/7/2016,21:45:00,373.96,2,461.43,3,467.88,3,419.85,3,403.36,3
5/8/2016,21:45:00,350.3,2,366.79,2,429.17,3,394.75,2,380.41,2
5/9/2016,21:45:00,373.24,2,384,2,366.07,2,410.52,3,394.03,2
5/10/2016,21:45:00,392.6,2,399.77,2,460.71,3,406.94,3,412.68,3
5/11/2016,21:45:00,392.6,2,398.34,2,422,3,394.03,2,417.69,3
5/12/2016,21:45:00,440.64,3,379.7,2,444.94,3,396.9,2,401.2,3
5/13/2016,21:45:00,368.22,2,503.01,3,467.16,3,411.24,3,424.15,3
5/14/2016,21:45:00,395.47,2,401.2,3,494.41,3,505.88,3,441.35,3
5/15/2016,21:45:00,417.69,3,423.43,3,529.54,3,505.88,3,459.99,3
5/16/2016,21:45:00,384.71,2,389.73,2,378.26,2,400.49,3,420.56,3
5/17/2016,21:45:00,376.11,2,384.71,2,374.68,2,392.6,2,404.79,3
5/18/2016,21:45:00,394.75,2,402.64,3,390.45,2,394.75,2,406.22,3
5/19/2016,21:45:00,369.66,2,377.55,2,412.68,3,392.6,2,406.94,3
5/20/2016,21:45:00,373.24,2,384.71,2,394.03,2,395.47,2,399.05,2
5/21/2016,21:45:00,376.11,2,390.45,2,439.92,3,467.16,3,409.09,3
5/22/2016,21:45:00,373.96,2,390.45,2,437.77,3,419.13,3,404.07,3
5/2/2016,21:50:00,372.53,2,382.56,2,369.66,2,396.9,2,391.88,2
5/3/2016,21:50:00,378.26,2,439.92,3,359.62,2,382.56,2,394.03,2
5/4/2016,21:50:00,365.36,2,381.13,2,385.43,2,395.47,2,396.9,2
5/5/2016,21:50:00,376.83,2,384.71,2,464.3,3,391.88,2,404.07,3
5/6/2016,21:50:00,391.17,2,443.5,3,508.75,3,442.79,3,438.49,3
5/7/2016,21:50:00,375.39,2,455.69,3,468.6,3,420.56,3,401.92,3
5/8/2016,21:50:00,349.58,2,366.07,2,428.45,3,394.03,2,379.7,2
5/9/2016,21:50:00,372.53,2,383.28,2,364.64,2,406.94,3,394.75,2
5/10/2016,21:50:00,392.6,2,398.34,2,450.67,3,406.94,3,414.11,3
